version,method,interview_id,section_id,section_title,score,rank
mwe,bm25,I00552,S00171,«Esto no puede estar pasando»: sobre las violaciones de derechos humanos e infracciones al DIH,561.645782376004,2
mwe,bm25,I00552,S00073,Modalidades del trabajo forzoso,549.597151397123,3
mwe,bm25,I00552,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,532.9494812270706,4
mwe,bm25,I00552,S00014,"Las masacres como pérdida colectiva: «Todos los días había sepelios, había entierros, muertos, porque el actuar fue tremendo»",532.6781964893526,5
mwe,bm25,I00553,S00054,Las distintas violencias sexuales en el conflicto armado,344.718626983216,1
mwe,bm25,I00553,S00073,Modalidades del trabajo forzoso,333.7303694873013,2
mwe,bm25,I00553,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,327.93726971994903,3
mwe,bm25,I00553,S00119,El orden y la disciplina interna de los grupos armados,306.7571481688186,4
mwe,bm25,I00553,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,305.2473996119737,5
mwe,bm25,I00554,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,442.38278034303687,1
mwe,bm25,I00554,S00073,Modalidades del trabajo forzoso,427.17054720371215,2
mwe,bm25,I00554,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,423.30710037618206,3
mwe,bm25,I00554,S00015,Asesinatos selectivos en el conflicto armado: las víctimas incómodas,419.10593000003985,4
mwe,bm25,I00554,S00122,La imposición del control social de la población civil por el paramilitarismo,410.5445982899557,5
mwe,bm25,I00555,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,678.9633526014001,1
mwe,bm25,I00555,S00110,"«Si no pagábamos, prendían la motosierra»: extorsión",553.123685269229,2
mwe,bm25,I00555,S00014,"Las masacres como pérdida colectiva: «Todos los días había sepelios, había entierros, muertos, porque el actuar fue tremendo»",538.9774297268597,3
mwe,bm25,I00555,S00073,Modalidades del trabajo forzoso,532.8233553756013,4
mwe,bm25,I00555,S00142,"Maniobras para abrir, obstaculizar o romper los procesos de diálogo",532.8086955949199,5
mwe,bm25,I00556,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,683.5245315779307,1
mwe,bm25,I00556,S00110,"«Si no pagábamos, prendían la motosierra»: extorsión",551.0218225746514,2
mwe,bm25,I00556,S00073,Modalidades del trabajo forzoso,538.1397368511157,3
mwe,bm25,I00556,S00142,"Maniobras para abrir, obstaculizar o romper los procesos de diálogo",532.4471923545601,4
mwe,bm25,I00556,S00014,"Las masacres como pérdida colectiva: «Todos los días había sepelios, había entierros, muertos, porque el actuar fue tremendo»",529.0736272363405,5
mwe,bm25,I00557,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,587.6526377252837,1
mwe,bm25,I00557,S00142,"Maniobras para abrir, obstaculizar o romper los procesos de diálogo",568.5998810075438,2
mwe,bm25,I00557,S00140,Atacar los diálogos para la solución política,554.3306848390705,3
mwe,bm25,I00557,S00014,"Las masacres como pérdida colectiva: «Todos los días había sepelios, había entierros, muertos, porque el actuar fue tremendo»",549.3044742179292,4
mwe,bm25,I00557,S00141,Agresiones contra desmovilizados,519.222228969517,5
mwe,bm25,I00558,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,906.8305626263391,1
mwe,bm25,I00558,S00014,"Las masacres como pérdida colectiva: «Todos los días había sepelios, había entierros, muertos, porque el actuar fue tremendo»",807.1543633327833,2
mwe,bm25,I00558,S00142,"Maniobras para abrir, obstaculizar o romper los procesos de diálogo",804.5168534433126,3
mwe,bm25,I00558,S00015,Asesinatos selectivos en el conflicto armado: las víctimas incómodas,790.3749232101919,4
mwe,bm25,I00558,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,766.8506306662978,5
mwe,bm25,I00559,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,516.7376908204817,1
mwe,bm25,I00559,S00014,"Las masacres como pérdida colectiva: «Todos los días había sepelios, había entierros, muertos, porque el actuar fue tremendo»",478.1163980586639,2
mwe,bm25,I00559,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,467.04224979875323,3
mwe,bm25,I00559,S00015,Asesinatos selectivos en el conflicto armado: las víctimas incómodas,459.84570577826446,4
mwe,bm25,I00559,S00144,El avance de los grupos armados,444.83716243205896,5
mwe,bm25,I00560,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,502.07413559287846,1
mwe,bm25,I00560,S00122,La imposición del control social de la población civil por el paramilitarismo,474.59108070653133,2
mwe,bm25,I00560,S00073,Modalidades del trabajo forzoso,467.32126363261233,3
mwe,bm25,I00560,S00015,Asesinatos selectivos en el conflicto armado: las víctimas incómodas,447.9403195964551,4
mwe,bm25,I00560,S00142,"Maniobras para abrir, obstaculizar o romper los procesos de diálogo",440.4738969596105,5
mwe,bm25,I00561,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,716.1732686884407,1
mwe,bm25,I00561,S00142,"Maniobras para abrir, obstaculizar o romper los procesos de diálogo",633.4530936730789,2
mwe,bm25,I00561,S00144,El avance de los grupos armados,620.5815162450892,3
mwe,bm25,I00561,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,608.5318144421142,4
mwe,bm25,I00561,S00014,"Las masacres como pérdida colectiva: «Todos los días había sepelios, había entierros, muertos, porque el actuar fue tremendo»",602.9743449040374,5
mwe,bm25,I00562,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,403.9469046662902,1
mwe,bm25,I00562,S00073,Modalidades del trabajo forzoso,376.9613694463017,2
mwe,bm25,I00562,S00142,"Maniobras para abrir, obstaculizar o romper los procesos de diálogo",343.3307740456409,3
mwe,bm25,I00562,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,336.88936291707756,4
mwe,bm25,I00562,S00122,La imposición del control social de la población civil por el paramilitarismo,321.8675286344659,5
mwe,bm25,I00563,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,569.6543478775371,1
mwe,bm25,I00563,S00171,«Esto no puede estar pasando»: sobre las violaciones de derechos humanos e infracciones al DIH,535.4167457181014,2
mwe,bm25,I00563,S00073,Modalidades del trabajo forzoso,481.29853020847486,3
mwe,bm25,I00563,S00142,"Maniobras para abrir, obstaculizar o romper los procesos de diálogo",480.0048923349759,4
mwe,bm25,I00563,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,467.42013771004747,5
mwe,bm25,I00564,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,580.3144481989286,1
mwe,bm25,I00564,S00142,"Maniobras para abrir, obstaculizar o romper los procesos de diálogo",474.48277890077384,2
mwe,bm25,I00564,S00171,«Esto no puede estar pasando»: sobre las violaciones de derechos humanos e infracciones al DIH,466.4784101290352,3
mwe,bm25,I00564,S00122,La imposición del control social de la población civil por el paramilitarismo,461.9580478480161,4
mwe,bm25,I00564,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,452.361334923526,5
mwe,bm25,I00565,S00132,En el pasado también perseguían el pensamiento y la acción política alternativa,438.8688675275763,1
mwe,bm25,I00565,S00141,Agresiones contra desmovilizados,407.2819470681203,2
mwe,bm25,I00565,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,406.2819680242768,3
mwe,bm25,I00565,S00140,Atacar los diálogos para la solución política,405.35057535237485,4
mwe,bm25,I00565,S00122,La imposición del control social de la población civil por el paramilitarismo,391.93256852258395,5
mwe,bm25,I00566,S00142,"Maniobras para abrir, obstaculizar o romper los procesos de diálogo",276.28939622735174,1
mwe,bm25,I00566,S00122,La imposición del control social de la población civil por el paramilitarismo,274.0896976332858,2
mwe,bm25,I00566,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,273.48322876246124,3
mwe,bm25,I00566,S00119,El orden y la disciplina interna de los grupos armados,258.67652868656734,4
mwe,bm25,I00566,S00073,Modalidades del trabajo forzoso,256.48192669110455,5
mwe,bm25,I00567,S00073,Modalidades del trabajo forzoso,375.50222414212544,1
mwe,bm25,I00567,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,360.1113796686499,2
mwe,bm25,I00567,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,349.71007676165664,3
mwe,bm25,I00567,S00047,Las finalidades de la tortura,325.97534780531413,4
mwe,bm25,I00567,S00052,Las secuelas,313.1666219610949,5
mwe,bm25,I00568,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,385.7046686972953,1
mwe,bm25,I00568,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,374.43666342994294,2
mwe,bm25,I00568,S00122,La imposición del control social de la población civil por el paramilitarismo,353.3231448164294,3
mwe,bm25,I00568,S00015,Asesinatos selectivos en el conflicto armado: las víctimas incómodas,339.34450962402894,4
mwe,bm25,I00568,S00140,Atacar los diálogos para la solución política,339.32013700105165,5
mwe,bm25,I00569,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,69.71039618472031,1
mwe,bm25,I00569,S00073,Modalidades del trabajo forzoso,68.34188311594696,2
mwe,bm25,I00569,S00054,Las distintas violencias sexuales en el conflicto armado,67.00258202639196,3
mwe,bm25,I00569,S00122,La imposición del control social de la población civil por el paramilitarismo,64.67923562481997,4
mwe,bm25,I00569,S00142,"Maniobras para abrir, obstaculizar o romper los procesos de diálogo",61.788122618993505,5
mwe,bm25,I00570,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,490.29141211282825,1
mwe,bm25,I00570,S00073,Modalidades del trabajo forzoso,475.24827203199493,2
mwe,bm25,I00570,S00122,La imposición del control social de la población civil por el paramilitarismo,442.8230683464826,3
mwe,bm25,I00570,S00142,"Maniobras para abrir, obstaculizar o romper los procesos de diálogo",441.122987423277,4
mwe,bm25,I00570,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,428.6379192599137,5
mwe,bm25,I00571,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,627.6816546448362,1
mwe,bm25,I00571,S00073,Modalidades del trabajo forzoso,560.6714803182904,2
mwe,bm25,I00571,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,534.4407101672714,3
mwe,bm25,I00571,S00142,"Maniobras para abrir, obstaculizar o romper los procesos de diálogo",520.0001056736044,4
mwe,bm25,I00571,S00014,"Las masacres como pérdida colectiva: «Todos los días había sepelios, había entierros, muertos, porque el actuar fue tremendo»",515.6163992457896,5
mwe,bm25,I00572,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,319.38636087219396,1
mwe,bm25,I00572,S00110,"«Si no pagábamos, prendían la motosierra»: extorsión",282.52017749844885,2
mwe,bm25,I00572,S00073,Modalidades del trabajo forzoso,274.3854016896054,3
mwe,bm25,I00572,S00122,La imposición del control social de la población civil por el paramilitarismo,274.27092306333066,4
mwe,bm25,I00572,S00123,Control social de la población ejercido por las guerrillas,270.6699074137523,5
mwe,bm25,I00573,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,483.62646220684854,1
mwe,bm25,I00573,S00073,Modalidades del trabajo forzoso,419.262901220586,2
mwe,bm25,I00573,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,407.0310146898943,3
mwe,bm25,I00573,S00144,El avance de los grupos armados,405.12370757316677,4
mwe,bm25,I00573,S00142,"Maniobras para abrir, obstaculizar o romper los procesos de diálogo",403.04324463479594,5
mwe,bm25,I00574,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,339.2075142349025,1
mwe,bm25,I00574,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,331.27443751244516,2
mwe,bm25,I00574,S00142,"Maniobras para abrir, obstaculizar o romper los procesos de diálogo",322.04177687248466,3
mwe,bm25,I00574,S00119,El orden y la disciplina interna de los grupos armados,314.28126452360874,4
mwe,bm25,I00574,S00015,Asesinatos selectivos en el conflicto armado: las víctimas incómodas,306.13099087667973,5
mwe,bm25,I00575,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,374.29152227687416,1
mwe,bm25,I00575,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,362.9010451690847,2
mwe,bm25,I00575,S00073,Modalidades del trabajo forzoso,358.30590885542057,3
mwe,bm25,I00575,S00026,Entre la indiferencia y la búsqueda,356.9024095344949,4
mwe,bm25,I00575,S00060,"Prácticas para reclutar a los niños, niñas y adolescentes",343.339206267861,5
mwe,bm25,I00576,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,593.4755865790621,1
mwe,bm25,I00576,S00073,Modalidades del trabajo forzoso,589.2972888128447,2
mwe,bm25,I00576,S00026,Entre la indiferencia y la búsqueda,548.691343092696,3
mwe,bm25,I00576,S00054,Las distintas violencias sexuales en el conflicto armado,547.4867894878494,4
mwe,bm25,I00576,S00015,Asesinatos selectivos en el conflicto armado: las víctimas incómodas,535.4428604485981,5
mwe,bm25,I00577,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,1179.1350760651385,1
mwe,bm25,I00577,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,1166.865793943545,2
mwe,bm25,I00577,S00014,"Las masacres como pérdida colectiva: «Todos los días había sepelios, había entierros, muertos, porque el actuar fue tremendo»",1153.8105258791425,3
mwe,bm25,I00577,S00015,Asesinatos selectivos en el conflicto armado: las víctimas incómodas,1136.6449377540653,4
mwe,bm25,I00577,S00132,En el pasado también perseguían el pensamiento y la acción política alternativa,1121.1815170023415,5
mwe,bm25,I00578,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,711.5031727787484,1
mwe,bm25,I00578,S00142,"Maniobras para abrir, obstaculizar o romper los procesos de diálogo",649.7577195781233,2
mwe,bm25,I00578,S00073,Modalidades del trabajo forzoso,644.1621394804365,3
mwe,bm25,I00578,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,619.7939587691224,4
mwe,bm25,I00578,S00014,"Las masacres como pérdida colectiva: «Todos los días había sepelios, había entierros, muertos, porque el actuar fue tremendo»",596.3808809384581,5
mwe,bm25,I00579,S00073,Modalidades del trabajo forzoso,532.8949830042409,1
mwe,bm25,I00579,S00119,El orden y la disciplina interna de los grupos armados,523.3680111492808,2
mwe,bm25,I00579,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,483.26397293011166,3
mwe,bm25,I00579,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,481.70675142495253,4
